pn,qty
AM4_M0015,0
AM4_M0017,11
AM4_M0018,1
AM4_M0021,1
AM4_M0023,20
AM4_M0030,0
AM4Z00001,0
AM4Z00002,0
AM4Z00003,0
AM5,0
AM5_A0200,0
AM5_A0300,0
AM5_A0900,0
AM5_M0009,8
AM5_M0014,15
AM5_M0015,4
AM5_M0017,59
AM5_M0018,3
AM5_M0021,4
AM5_M0023,79
AM5_M0025,15
AM5_M0030,18
AM5Z00001,0
AM5Z00002,0
AM5Z00003,0
AM6,1
AM6_A0200,0
AM6_A0300,0
AM6_A0900,0
AM6_M0009,4
AM6_M0014,3
AM6_M0015,6
AM6_M0017,4
AM6_M0018,4
AM6_M0021,2
AM6_M0023,32
AM6_M0030,7
AM6SF,0
AM6SF_A0200,0
AM6SF_A0300,0
AM6SF_A0900,0
AM6SF_M0009,1
AM6SF_M0014,2
AM6SF_M0015,0
AM6SF_M0021,0
AM6SF_M0023,0
AM6SF_M0025,0
AM6SFZ00001,0
AM6SFZ00002,0
AM6SFZ00003,0
AM6Z00001,0
AM6Z00002,0
AM6Z00003,0
AM8,0
AM8_A0100,0
AM8_A0200,0
AM8_A0300,0
AM8_A0400,0
AM8_A0900,0
AM8_A90002,0
AM8_M0001,0
AM8_M0002,0
AM8_M0003,0
AM8_M0004,0
AM8_M0005,0
AM8_M0006,0
AM8_M0009,0
AM8_M0010,0
AM8_M0011,0
AM8_M0012,0
AM8_M0014,0
AM8_M0015,0
AM8_M0016,0
AM8_M0017,0
AM8_M0018,0
AM8_M0019,0
AM8_M0020,0
AM8_M0021,0
AM8_M0022,0
AM8_M0023,0
AM8_M0025,0
AM8_M0027,0
AM8_M0028,0
AM8_M0029,0
AM8_M0030,0
AM8_M0031,0
AM8_M0032,0
AM8_M0033,0
AM8_M0034,0
AM8_M0035,0
AM8_M0036,0
AM8_M0037,0
AM8_M0050,0
AM8Z00001,0
AM8Z00002,0
AM8Z00003,0
AMA01A20000,0
AMA01A90000,0
AMA01M00002,0
AMA01M00003,0
AMA01M00004,0
AMA01M00005,0
AMA01M00006,0
AMA01M00007,0
AMA01M00008,0
AMA01M00009,0
AMA01Z00001,0
AMA01Z00002,0
AMA01Z00003,0
AMB01_A0200,0
AMB01_A0900,0
AMB01_M0031,0
AMB01_M0032,0
AMB01_M0035,0
AMB01Z00001,0
AMB01Z00002,0
AMB01Z00003,0
AMBAC0001,0
AMBAC0002,0
AMBAC0003,0
AMBAC0005,0
AMBAC0006,0
AMBAC0007,0
AMBE,0
AMBE_A9000,0
AMBE_A9100,0
AMBE_M0429,2
AMBE_M0430,0
AMBE_M0431,1
AMBERE,0
AMBERE_A9000,0
AMBEREZ00001,0
AMBEREZ00002,0
AMBEREZ00003,0
AMBET01A09200,0
AMBEZ00001,0
AMBEZ00002,0
AMBEZ00003,0
AMFAC001,1
AMFAC002,3
AMFAC003,3
AMFAC004,0
AMFAC005,0
AMFAC006,0
AMFAC035,0
AMFF6,0
AMFF6_A0520,0
AMFF6_A9000,0
AMFF6_A9100,0
AMFF6_A9200,0
AMFF6_M0419,0
AMFF6_M0420,0
AMFF6_M0421,0
AMFF6_M0422,0
AMFF6_M0423,0
AMFF6_M0426,0
AMFF6_M0501,0
AMFF6_M0503,0
AMFF6_M0510,1
AMFF6_M0519,0
AMFF6_M0520,0
AMFF6_M0521,2
AMFF6_M0532,2
AMFF6_M0560,0
AMFF6RE,0
AMFF6RE_A0520,0
AMFF6RE_A9000,0
AMFF6RE_A9100,0
AMFF6RE_A9200,0
AMFF6RE_M0101,0
AMFF6RE_M0419,0
AMFF6RE_M0420,0
AMFF6RE_M0421,2
AMFF6RE_M0422,0
AMFF6RE_M0423,0
AMFF6RE_M0426,0
AMFF6RE_M0519,0
AMFF6REZ00001,0
AMFF6REZ00002,0
AMFF6REZ00003,0
AMFF6Z00001,0
AMFF6Z00002,0
AMFF6Z00003,0
AMFF8,0
AMFF8_A0220,0
AMFF8_A0231,0
AMFF8_A9000,0
AMFF8_A9100,0
AMFF8_A9200,0
AMFF8_A9250,0
AMFF8_A9260,0
AMFF8_A9300,0
AMFF8_M0101,0
AMFF8_M0104,0
AMFF8_M0105,1
AMFF8_M0113,0
AMFF8_M0114,1
AMFF8_M0115,2
AMFF8_M0116,0
AMFF8_M0117,0
AMFF8_M0118,0
AMFF8_M0119,0
AMFF8_M0120,3
AMFF8_M0125,0
AMFF8_M0150,0
AMFF8_M0201,0
AMFF8_M0203,1
AMFF8_M0207,2
AMFF8_M0210,2
AMFF8_M0220,0
AMFF8_M0221,0
AMFF8_M0222,1
AMFF8_M0223,0
AMFF8_M0224,1
AMFF8_M0225,2
AMFF8_M0226,0
AMFF8_M0228,0
AMFF8_M0229,0
AMFF8_M0231,0
AMFF8_M0251,1
AMFF8_M0252,0
AMFF8_M0253,2
AMFF8_M0303,1
AMFF8_M0304,1
AMFF8_M0305,0
AMFF8_M0306,0
AMFF8_M0307,0
AMFF8_M0308,0
AMFF8_M0309,1
AMFF8K01,0
AMFF8RE,0
AMFF8RE_A0220,0
AMFF8RE_A9000,0
AMFF8RE_A9100,0
AMFF8RE_A9200,0
AMFF8RE_M0101,0
AMFF8RE_M0106,3
AMFF8RE_M0107,0
AMFF8RE_M0114,1
AMFF8RE_M0115,1
AMFF8RE_M0117,2
AMFF8RE_M0118,0
AMFF8RE_M0119,0
AMFF8RE_M0120,1
AMFF8RE_M0150,1
AMFF8RE_M0221,0
AMFF8RE_M0300,0
AMFF8REZ00001,0
AMFF8REZ00002,0
AMFF8REZ00003,0
AMFF8T01,0
AMFF8T01_A0231,0
AMFF8T01_A9000,0
AMFF8T01_A9100,0
AMFF8T01_A9200,0
AMFF8T01_M0101,0
AMFF8T01_M0150,0
AMFF8T01_M0201,0
AMFF8T01_M0231,0
AMFF8T01Z00001,0
AMFF8T01Z00002,0
AMFF8T01Z00003,0
AMFF8Z00001,0
AMFF8Z00002,0
AMFF8Z00003,0
AMN200M01,0
AMNAC023,0
AMNAC024,0
AMNAC026,3
AMNAC027,0
AMNAC029,0
AMNAH1200,34
AMNF8,0
AMNF8_A9000,0
AMNF8_A9100,0
AMNF8_A9101,0
AMNF8_A9102,1
AMNF8_A9103,16
AMNF8_A9104,20
AMNF8_A9105,0
AMNF8_A9200,0
AMNF8_A9251,0
AMNF8_A9300,0
AMNF8_A9310,0
AMNF8_M0001,0
AMNF8_M0003,12
AMNF8_M0004,7
AMNF8_M0007,3
AMNF8_M0008,11
AMNF8_M0009,17
AMNF8_M0010,13
AMNF8_M0015,0
AMNF8_M0016,2
AMNF8_M0017,2
AMNF8_M0018,3
AMNF8_M0020,0
AMNF8_M0021,0
AMNF8_M0022,0
AMNF8_M0023,16
AMNF8_M0025,7
AMNF8_M0026,1
AMNF8_M0027,12
AMNF8_M0028,4
AMNF8_M0030,0
AMNF8_M0031,5
AMNF8_M0036,1
AMNF8_M0040,12
AMNF8_M0041,6
AMNF8_M0043,22
AMNF8_M0051,77
AMNF8_M0052,0
AMNF8_M0053,0
AMNF8_M0064,1
AMNF8_M0074,43
AMNF8_M0075,11
AMNF8_M0077,19
AMNF8_M0078,0
AMNF8_M0105,63
AMNF8_M0106,22
AMNF8_M0118,0
AMNF8_M0122,5
AMNF8_M0124,11
AMNF8_M0125,19
AMNF8_M0206,0
AMNF8_M1016,0
AMNF8_M1020,0
AMNF8_M1022,0
AMNF8_M1024,0
AMNF8_M1026,0
AMNF8A90101,0
AMNF8A90102,0
AMNF8A90103,0
AMNF8A90104,0
AMNF8A90105,0
AMNF8M00015,0
AMNF8M00016,0
AMNF8M00017,0
AMNF8M00018,0
AMNF8M00020,0
AMNF8M00021,0
AMNF8M00022,0
AMNF8M00023,0
AMNF8M00025,0
AMNF8M00026,0
AMNF8M00028,0
AMNF8M00036,0
AMNF8M01022,0
AMNF8M01026,0
AMNF8TI,0
AMNF8TI_A9000,0
AMNF8TI_A9200,0
AMNF8TI_M0064,0
AMNF8TI_M0105,0
AMNF8TI_M0106,0
AMNF8TIZ00001,0
AMNF8TIZ00002,0
AMNF8TIZ00003,0
AMNF8Z00001,0
AMNF8Z00002,0
AMNF8Z00003,0
AMNM01,0
AMNM01A01000,0
AMNM01A02000,0
AMNM01A02100,14
AMNM01A02200,0
AMNM01A02300,0
AMNM01A02400,0
AMNM01A02500,0
AMNM01A90000,0
AMNM01M00001,0
AMNM01M01026,0
AMNM01M01027,0
AMNM01M02001,0
AMNM01M02002,0
AMNM01M02003,0
AMNM01M02004,0
AMNM01M02005,0
AMNM01M02006,0
AMNM01M02007,0
AMNM01M02008,0
AMNM01M02009,0
AMNM01M02101,0
AMNM01M02202,0
AMNM01M02203,0
AMNM01M02401,0
AMNM01M02402,0
AMNM01M02403,0
AMNM01M02404,0
AMNM01M02501,0
AMNM01Z00001,0
AMNM01Z00002,0
AMNM01Z00003,0
AMOR00001,0
AMOR00002,0
AMPA_M0401,0
AMPA_M0402,0
AMPA_M0403,0
AMPA_M0412,0
AMPA-C,4
AMPA-C_A9000,0
AMPAC001,0
AMPACZ00001,0
AMPACZ00002,0
AMPACZ00003,0
AN3AC001,0
AN3AC002,0
AN3AC003,0
AN3AC004,0
AN3AC005,0
AN3AC006,0
AN3AC007,0
AN3AC008,0
AN3AC009,0
AN3AC010,0
AN3AC011,0
AN3AC012,0
AN3AC013,0
AN3AC014,0
AN3AC015,0
ANF12CF,0
ANF12CF_A9000,0
ANF12CF_A9400,0
ANF12CF_M0401,0
ANF12CF_M0403,0
ANF12CF_M0404,0
ANF12CF_M0405,0
ANF12CFM_M0431,0
ANF12CFM_M0435,0
ANF12CFM_M0437,0
ANF12CFM_M0438,0
ANF12CFM_M0439,0
ANF12CFM_M0440,0
ANF12CFM_M0442,0
ANF12CFZ00001,0
ANF12CFZ00002,0
ANF12CFZ00003,0
ANF12STG,0
ANF12STG_A9000,0
ANF12STG_A9100,0
ANF12STG_A9110,0
ANF12STG_A9120,0
ANF12STG_A9130,0
ANF12STG_A9200,0
ANF12STG_A9210,0
ANF12STG_A9220,0
ANF12STG_A9230,0
ANF12STG_A9240,0
ANF12STG_A9250,0
ANF12STG_A9300,0
ANF12STG_A9400,0
ANF12STG_A9435,0
ANF12STG_A9500,0
ANF12STG_A9600,0
ANF12STG_A9650,0
ANF12STG_M0101,0
ANF12STG_M0103,0
ANF12STG_M0104,0
ANF12STG_M0105,2
ANF12STG_M0106,0
ANF12STG_M0107,0
ANF12STG_M0108,0
ANF12STG_M0109,5
ANF12STG_M0110,5
ANF12STG_M0111,3
ANF12STG_M0112,6
ANF12STG_M0113,2
ANF12STG_M0118,7
ANF12STG_M0119,0
ANF12STG_M0120,2
ANF12STG_M0121,1
ANF12STG_M0122,1
ANF12STG_M0123,3
ANF12STG_M0124,2
ANF12STG_M0125,0
ANF12STG_M0131,8
ANF12STG_M0132,0
ANF12STG_M0133,1
ANF12STG_M0134,5
ANF12STG_M0135,0
ANF12STG_M0136,2
ANF12STG_M0138,10
ANF12STG_M0139,6
ANF12STG_M0201,0
ANF12STG_M0202,0
ANF12STG_M0203,0
ANF12STG_M0204,1
ANF12STG_M0205,0
ANF12STG_M0206,0
ANF12STG_M0210,0
ANF12STG_M0211,6
ANF12STG_M0212,5
ANF12STG_M0213,0
ANF12STG_M0214,0
ANF12STG_M0215,0
ANF12STG_M0216,0
ANF12STG_M0220,0
ANF12STG_M0221,0
ANF12STG_M0223,9
ANF12STG_M0224,0
ANF12STG_M0231,0
ANF12STG_M0232,0
ANF12STG_M0233,0
ANF12STG_M0301,0
ANF12STG_M0302,3
ANF12STG_M0303,0
ANF12STG_M0304,0
ANF12STG_M0305,5
ANF12STG_M0401,0
ANF12STG_M0402,0
ANF12STG_M0403,5
ANF12STG_M0404,15
ANF12STG_M0405,7
ANF12STG_M0406,0
ANF12STG_M0408,0
ANF12STG_M0409,0
ANF12STG_M0410,7
ANF12STG_M0435,0
ANF12STG_M0436,0
ANF12STG_M0601,0
ANF12STG_M0661,0
ANF12STG_M0662,0
ANF12STG_M0663,0
ANF12STG_M0664,0
ANF12STGZ00001,0
ANF12STGZ00002,0
ANF12STM09851,0
ANF12STM09852,0
ANF12STM09853,0
ANF12STM09854,0
ANF12STM09951,0
ANF200A04,0
ANF200A04_A0100,0
ANF200A04_A0110,0
ANF200A04_A0120,0
ANF200A04_A0900,0
ANF200A04_M0104,0
ANF200A04_M0105,0
ANF200A04_M0110,0
ANF200A04_M0111,0
ANF200A04_M0141,0
ANF200A04Z00001,0
ANF200A04Z00002,0
ANF200A04Z00003,0
ANF200A05,0
ANF200A07,0
ANF200A09,0
ANF200A10,0
ANF200N02,0
ANF6,0
ANF6_A0028,0
ANF6_A0029,0
ANF6_A0100,0
ANF6_A0110,0
ANF6_A0120,0
ANF6_A0200,0
ANF6_A0300,0
ANF6_A0310,0
ANF6_A0340,0
ANF6_A0900,0
ANF6_M0016,3
ANF6_M0017,0
ANF6_M0018,3
ANF6_M0024,2
ANF6_M0025,0
ANF6_M0026,0
ANF6_M0028,0
ANF6_M0029,0
ANF6_M0030,0
ANF6_M0031,4
ANF6_M0032,0
ANF6_M0034,2
ANF6_M0037,2
ANF6_M0038,2
ANF6_M0046,0
ANF6_M0052,1
ANF6_M0055,0
ANF6_M0059,0
ANF6_M0098,0
ANF6_M0102,0
ANF6_M0103,1
ANF6_M0104,0
ANF6_M0105,3
ANF6_M0106,1
ANF6_M0110,2
ANF6_M0111,6
ANF6_M0117,1
ANF6_M0119,0
ANF6_M0121,0
ANF6_M0136,4
ANF6_M0141,3
ANF6_M0400,3
ANF6_M0401,4
ANF6_M0402,0
ANF6_M0404,2
ANF6_M0406,2
ANF6Z00001,0
ANF6Z00002,0
ANF6Z00003,0
ANF8,2
ANF8_A0076,31
ANF8_A0100,0
ANF8_A0110,5
ANF8_A0120,4
ANF8_A0130,1
ANF8_A0140,0
ANF8_A0145,0
ANF8_A0200,7
ANF8_A0210,10
ANF8_A0300,0
ANF8_A0310,10
ANF8_A0320,11
ANF8_A0330,0
ANF8_A0340,0
ANF8_A0400,0
ANF8_A0900,0
ANF8_A9028,29
ANF8_A9029,16
ANF8_M0005,45
ANF8_M0006,35
ANF8_M0007,44
ANF8_M0008,27
ANF8_M0009,45
ANF8_M0011,17
ANF8_M0012,21
ANF8_M0014,25
ANF8_M0016,19
ANF8_M0017,24
ANF8_M0018,27
ANF8_M0019,44
ANF8_M0028,40
ANF8_M0029,30
ANF8_M0030,12
ANF8_M0031,6
ANF8_M0033,0
ANF8_M0034,36
ANF8_M0035,18
ANF8_M0036,21
ANF8_M0038,15
ANF8_M0039,28
ANF8_M0040,6
ANF8_M0041,17
ANF8_M0042,27
ANF8_M0043,45
ANF8_M0044,57
ANF8_M0045,14
ANF8_M0046,45
ANF8_M0048,37
ANF8_M0049,25
ANF8_M0050,30
ANF8_M0051,20
ANF8_M0052,26
ANF8_M0053,21
ANF8_M0055,10
ANF8_M0056,41
ANF8_M0057,47
ANF8_M0058,33
ANF8_M0059,13
ANF8_M0060,12
ANF8_M0063,18
ANF8_M0064,72
ANF8_M0065,36
ANF8_M0071,48
ANF8_M0076,0
ANF8_M0090,37
ANF8_M0092,63
ANF8_M0094,27
ANF8_M0097,35
ANF8_M0098,37
ANF8_M0104,12
ANF8_M0105,1
ANF8_M0106,3
ANF8_M0107,40
ANF8_M0108,45
ANF8_M0110,20
ANF8_M0111,21
ANF8_M0112,29
ANF8_M0113,13
ANF8_M0114,23
ANF8_M0116,21
ANF8_M0117,11
ANF8_M0119,0
ANF8_M0120,38
ANF8_M0121,0
ANF8_M0122,21
ANF8_M0123,21
ANF8_M0124,19
ANF8_M0125,17
ANF8_M0126,0
ANF8_M0127,39
ANF8_M0128,59
ANF8_M0129,44
ANF8_M0130,21
ANF8_M0131,30
ANF8_M0132,28
ANF8_M0133,17
ANF8_M0134,3
ANF8_M0135,12
ANF8_M0136,28
ANF8_M0137,32
ANF8_M0140,50
ANF8_M0141,37
ANF8_M0142,52
ANF8_M0143,90
ANF8_M0144,30
ANF8_M0145,3
ANF8A01,0
ANF8A01_A0100,0
ANF8A01_A0120,0
ANF8A01_A0900,0
ANF8A01_M0125,0
ANF8A01_M0136,0
ANF8A01Z00001,0
ANF8A01Z00002,0
ANF8A01Z00003,0
ANF8CAT,0
ANF8CAT_A0100,0
ANF8CAT_A0110,0
ANF8CAT_A0900,0
ANF8CAT_M0104,9
ANF8CATZ00001,0
ANF8CATZ00002,0
ANF8CATZ00003,0
ANF8K01,0
ANF8K02,2
ANF8K03,0
ANF8MATSU,0
ANF8MATSU_A0100,0
ANF8MATSU_A0110,0
ANF8MATSU_A0120,0
ANF8MATSU_A0900,0
ANF8MATSU_M0031,0
ANF8MATSU_M0104,5
ANF8MATSU_M0105,0
ANF8MATSU_M0107,0
ANF8MATSU_M0108,0
ANF8MATSU_M0136,18
ANF8MATSU_M0137,0
ANF8MATSUZ00001,0
ANF8MATSUZ00002,0
ANF8MATSUZ00003,0
ANF8N01,0
ANF8N01_A2000,0
ANF8N01_A2100,0
ANF8N01_A2200,0
ANF8N01_A2300,0
ANF8N01_A2500,0
ANF8N01_A9000,0
ANF8N01_CABLES,0
ANF8N01_M2001,0
ANF8N01_M2002,0
ANF8N01_M2003,0
ANF8N01_M2004,0
ANF8N01_M2005,7
ANF8N01_M2006,0
ANF8N01_M2007,2
ANF8N01_M2008,0
ANF8N01_M2009,0
ANF8N01_M2011,0
ANF8N01_M2012,0
ANF8N01_M2014,0
ANF8N01_M2015,3
ANF8N01_M2017,1
ANF8N01_M2018,0
ANF8N01_M2019,0
ANF8N01_M2021,1
ANF8N01_M2023,1
ANF8N01_M2027,0
ANF8N01_M2028,0
ANF8N01_M2029,2
ANF8N01_M2032,1
ANF8N01_M9003,2
ANF8N01_M9004,2
ANF8N01Z00001,0
ANF8N01Z00002,0
ANF8N01Z00003,0
ANF8TI,0
ANF8TI_A0100,0
ANF8TI_A0110,0
ANF8TI_A0200,0
ANF8TI_A0900,0
ANF8TI_A9028,25
ANF8TI_M0028,0
ANF8TI_M0104,1
ANF8TI_M0111,0
ANF8TI_M0112,1
ANF8TI_M0113,3
ANF8TI_M0114,0
ANF8TI_M0121,0
ANF8TIZ00001,0
ANF8TIZ00002,0
ANF8TIZ00003,0
ANF8Z00001,0
ANF8Z00002,0
ANF8Z00003,0
ANFA05A00100,0
ANFA05A00110,0
ANFA05A00900,0
ANFA05M00009,0
ANFA05M00010,0
ANFA05M00104,0
ANFA05Z00001,0
ANFA05Z00002,0
ANFA05Z00003,0
ANFA07A00100,0
ANFA07A00110,0
ANFA07A00900,0
ANFA07M00104,0
ANFA07Z00001,0
ANFA07Z00002,0
ANFA07Z00003,0
ANFA09A00100,0
ANFA09A00110,0
ANFA09A00900,0
ANFA09M00104,0
ANFA09Z00001,0
ANFA09Z00002,0
ANFA09Z00003,0
ANFA10A00100,0
ANFA10A00900,0
ANFA10Z00001,0
ANFA10Z00002,0
ANFA10Z00003,0
ANFAC001,0
ANFAC002,0
ANFAC003,44
ANFAC004,0
ANFAC005,4
ANFAC006,6
ANFAC007,0
ANFAC008,0
ANFAC009,0
ANFAC010,0
ANFAC0100,0
ANFAC0101,0
ANFAC0102,0
ANFAC0103,0
ANFAC0104,0
ANFAC0105,0
ANFAC0106,0
ANFAC0107,0
ANFAH0066,24
ANF-H1100A,0
ANF-H1500,0
ANF-H6012,0
ANF-H6013,0
ANF-H6015,0
ANFN02A10005,0
ANFN02A20005,0
ANFN02A21005,0
ANFN02A50005,0
ANFN02A90005,0
ANFN02M50000,0
ANFN02M50001,0
ANFN02M50002,0
ANFN02M50003,0
ANFN02M50004,0
ANFN02Z00001,0
ANFN02Z00002,0
ANFN02Z00003,0
APC000912,47
APC000914,11
APC000915,0
APC000917,0
APC000918,0
APC000919,0
APC000921,0
APC000922,0
APC000923,0
APC000924,1
APC000925,0
APC001163,106
APC001665,0
APC001735,0
APC001739,0
APC001743,0
APC001745,0
APC001747,0
APC001779,0
APC001780,0
APC001788,0
APC001836,0
APC005831,0
APC005832,0
APC006042,0
APC006526,43
APC006528,0
APC006680,2
APC006701,0
APC006734,0
APC009259,0
APC009294,78
APC009728,0
APC009729,0
APC009752,229
APC009823,0
APC010944,0
APC010946,1
APC010948,0
APC011487,0
APC012040,0
APC012149,0
APC012151,0
APC012267,101
APC012268,0
APC012270,0
APC012329,0
APC013637,50
APC013638,0
APC013639,0
APC013641,0
APC013685,0
APC013686,0
APC013687,1
APC013688,24
APC013986,9
APC013990,0
APC014040,0
APC014053,0
APC014240,0
APC014241,0
APC014248,0
APC014255,0
APC014318,45
APC014362,0
APC014363,0
APC014369,8
APC014906,0
APC015053,0
APC015055,5
APC015056,0
APC015057,0
APC015058,0
APC015059,0
APC015060,0
APC015061,0
APC015062,0
APC015063,0
APC015064,0
APC015065,0
APC015066,1
APC015067,0
APC015070,6
APC015071,0
APC015072,1
APC015073,0
APC015075,44
APC015077,48
APC015078,0
APC015079,0
APC015080,61
APC015082,0
APC015083,3
APC015084,2
APC015085,0
APC015086,0
APC015087,0
APC015088,0
APC015090,0
APC015091,0
APC015092,0
APC015094,0
APC015095,0
APC015096,0
APC015098,1
APC015099,5
APC015100,0
APC015101,0
APC015102,0
APC015103,0
APC015104,0
APC015106,8
APC015107,0
APC015108,0
APC015109,0
APC015110,0
APC015111,0
APC015112,0
APC015113,243
APC015114,150
APC015115,15
APC015116,0
APC015118,0
APC015119,0
APC015120,0
APC015121,0
APC015123,128
APC015124,0
APC015125,0
APC015126,0
APC015128,0
APC015129,12
APC015130,0
APC015131,0
APC015132,0
APC015133,1
APC015134,0
APC015138,0
APC015139,19
APC015140,0
APC015143,4
APC015144,14
APC015145,1
APC015146,6
APC015149,6
APC015150,3
APC015152,88
APC015153,0
APC015154,0
APC015155,192
APC015157,0
APC015158,26
APC015159,0
APC015160,0
APC015161,12
APC015162,19
APC015163,0
APC015164,0
APC015165,0
APC015166,88
APC015167,0
APC015169,0
APC015170,44
APC015171,6
APC015172,1
APC015173,3
APC015174,98
APC015175,0
APC015176,7
APC015177,10
APC015178,188
APC015179,8
APC015180,1
APC015181,22
APC015182,5
APC015183,1
APC015184,0
APC015185,2
APC015186,0
APC015187,21
APC015188,21
APC015189,6
APC015190,12
APC015191,0
APC015192,5
APC015193,0
APC015194,0
APC015195,0
APC015196,0
APC015197,2
APC015198,0
APC015199,7
APC015200,4
APC015201,8
APC015202,9
APC015204,28
APC015205,3
APC015206,4
APC015207,0
APC15054,0
APC15055,35
APC15056,0
APC15057,0
APC15058,0
APC15059,0
APC15060,0
APC15061,0
APC15062,0
APC15063,0
APC15064,0
APC15065,0
APC15066,0
APC15067,0
APC15068,0
APPRO_300,0
APPRO_FOUP,0
APPRO_IDL,0
APPRO_NFO,0
APPRO_OEM,0
APPRO_PC,0
APPRO_PROTO,0
APPRO_SAV,0
APPRO_SAV_RECIF,0
APPRO_SAV_RTB,0
APPRO_SAV_RTT,0
APPRO_SAV_SYROB,0
APPRO_SAV_TUNIS,0
APPRO_SMIFF,0
APPRO_SOTEUR,0
APPRO_VMT,0
APPRO_XPP_PPR,0
APPRO260,0
APPRO385,0
APPRO394,0
APPRO421,0
APPRO422,0
APPRO434,0
APPRO452,0
APPRO461,0
APPRO463,0
APPRO465,0
APPRO474,0
APPRO475,0
APPRO476,0
APPRO477,0
APPRO487,0
APPRO499,0
APPRO500,0
APPRO508,0
APPROAMF8_040202,0
APPROMTM8_040202,0
APPRONFOA01A9000,0
ATM200D01Z00001,0
ATM200D01Z00002,0
ATM200D01Z00003,0
ATM8_A0100,0
ATM8_A0200,0
ATM8_A0210,0
ATM8_A0220,2
ATM8_A0230,0
ATM8_A0240,0
ATM8_A0250,0
ATM8_A0260,0
ATM8_A0270,0
ATM8_A0300,0
ATM8_A0400,0
ATM8_A0500,0
ATM8_A9000,0
ATM8_CABLES,0
ATM8_M0001,0
ATM8_M0002,0
ATM8_M0003,1
ATM8_M0004,0
ATM8_M0005,0
ATM8_M0006,0
ATM8_M0007,0
ATM8_M0008,1
ATM8_M0009,0
ATM8_M0010,2
ATM8_M0011,12
ATM8_M0012,1
ATM8_M0013,4
ATM8_M0014,6
ATM8_M0015,2
ATM8_M0016,2
ATM8_M0017,2
ATM8_M0018,2
ATM8_M0019,1
ATM8_M0020,0
ATM8_M0021,2
ATM8_M0022,2
ATM8_M0023,1
ATM8_M0024,0
ATM8_M0025,1
ATM8_M0026,0
ATM8_M0027,0
ATM8_M0028,0
ATM8_M0029,1
ATM8_M0030,0
ATM8_M0031,0
ATM8_M0032,0
ATM8_M0033,1
ATM8_M0041,1
ATM8_M0042,0
ATM8_M0045,6
ATM8_M0046,16
ATM8_M0049,1
ATM8_M0050,0
ATM8_M0051,0
ATM8_M0052,6
ATM8_M0056,0
ATM8_M0057,0
ATM8_M0058,0
ATM8_M0059,2
ATM8_M0060,3
ATM8_M0061,0
ATM8_M0062,1
ATM8_M0063,0
ATM8_M0064,10
ATM8_M0065,0
ATM8_M0069,15
ATM8_M0079,3
ATM8_M0080,2
ATM8_M0081,0
ATM8_M0082,2
ATM8_M0086,0
ATM8_M0087,0
ATM8_M0088,2
ATM8_M0089,0
ATM8_M0090,0
ATM8_M0091,0
ATM8_M0093,2
ATM8_M0094,3
ATM8_M0097,2
ATM8_M0099,0
ATM8_M0100,0
ATM8_M0101,2
ATM8_M0102,0
ATM8_M0103,1
ATM8_M0104,2
ATM8_M0105,0
ATM8_M0106,0
ATM8_M0107,2
ATM8_M0108,2
ATM8_M0109,6
ATM8_M0110,0
ATM8_M0112,1
ATM8_M0113,0
ATM8_M0114,0
ATM8_M0115,0
ATM8_M0116,0
ATM8_M0117,0
ATM8_M0201,0
ATM8_M0202,1
ATM8_M0203,1
ATM8_M0206,1
ATM8_M0207,0
ATM8_M0301,1
ATM8F01A0300,0
ATM8F01A9000,0
ATM8F01M0045,0
ATM8F01M0046,15
ATM8M01A0100,0
ATM8M01A0300,0
ATM8M01A9000,0
ATM8M01M00001,0
ATM8M01M00002,0
ATM8M01M00003,0
ATM8M01M00004,0
ATM8M01M00005,0
ATM8M01M00007,0
ATM8M01M00008,0
ATM8M01M00009,0
ATM8M01M00010,0
ATM8M01M00011,0
ATM8M01M00012,0
ATM8M01M00013,0
ATM8M01M0087,0
ATM8M01M0088,0
ATM8M01Z00001,0
ATM8M01Z00002,0
ATM8M01Z00003,0
ATM8S01A0200,0
ATM8S01A0260,0
ATM8S01A0300,0
ATM8S01A9000,0
ATM8S01M0006,0
ATM8S01M0015,0
ATM8S01M0020,0
ATM8S01M0021,0
ATM8S01M0045,0
ATM8S01M0050,0
ATM8S01M0063,0
ATM8Z00001,0
ATM8Z00002,0
ATM8Z00003,0
ATMAC001,0
ATMAC002,0
ATMAC003,0
ATMAC004,0
ATMAC005,0
ATMAC006,0
ATMAC007,0
ATMAC008,0
ATMAC009,0
ATMAC010,0
ATMAC011,0
ATMAC012,0
ATMAC013,0
ATMB01A10000,0
ATMB01A30000,0
ATMB01A90000,0
ATMB01M00007,0
ATMB01M00008,0
ATMB01M00009,0
ATMB01M00010,0
ATMB01M00011,0
ATMB01M00012,0
ATMB01M00013,0
ATMB01M00014,0
ATMB01M00015,0
ATMB01M00016,2
ATMB01M00017,0
ATMB01M00018,0
ATMB01Z00001,0
ATMB01Z00002,0
ATMB01Z00003,0
ATMD01A20000,0
ATMD01A26000,0
ATMD01A90000,0
ATMD01M00001,0
ATME01A03000,0
ATME01A90000,0
ATME01M00004,0
ATME01M00005,0
ATME01Z00001,0
ATME01Z00002,0
ATME01Z00003,0
ATMF01Z00001,0
ATMF01Z00002,0
ATMF01Z00003,0
ATM-H6009A,0
ATMS01Z00001,0
ATMS01Z00002,0
ATMS01Z00003,0
AUD000683,127
AUD008534,0
AUD012481,0
